에피소드=1,아파트수=273, 병원수=255, 기지국수=271, ITS수=241, 수용 가능 인원=54300, 인구수=53997.0, 누적자본=272518172.0, 누적 만족도=100, 누적보상=9003.0
에피소드=455,아파트수=248, 병원수=270, 기지국수=270, ITS수=252, 수용 가능 인원=49600, 인구수=49077.0, 누적자본=258279330.0, 누적 만족도=100, 누적보상=-1700.0
에피소드=456,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-64.0, 누적 만족도=100, 누적보상=60.0
에피소드=457,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-58.0, 누적 만족도=100, 누적보상=20.0
에피소드=458,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-68.0, 누적 만족도=100, 누적보상=20.0
에피소드=459,아파트수=239, 병원수=279, 기지국수=247, ITS수=275, 수용 가능 인원=47700, 인구수=47490.0, 누적자본=238219885.0, 누적 만족도=100, 누적보상=10661.0
에피소드=460,아파트수=225, 병원수=291, 기지국수=252, ITS수=272, 수용 가능 인원=45000, 인구수=44790.0, 누적자본=227822675.0, 누적 만족도=100, 누적보상=11975.0
에피소드=461,아파트수=270, 병원수=294, 기지국수=239, ITS수=237, 수용 가능 인원=53700, 인구수=53419.0, 누적자본=268332365.0, 누적 만족도=77.0, 누적보상=-5147.0
에피소드=462,아파트수=0, 병원수=3, 기지국수=0, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-79.0, 누적 만족도=60, 누적보상=-300.0
에피소드=463,아파트수=243, 병원수=283, 기지국수=235, ITS수=279, 수용 가능 인원=48500, 인구수=47931.0, 누적자본=245713965.0, 누적 만족도=97.0, 누적보상=1039.0
에피소드=464,아파트수=271, 병원수=252, 기지국수=253, ITS수=264, 수용 가능 인원=53400, 인구수=53170.0, 누적자본=276818718.0, 누적 만족도=90.0, 누적보상=-11181.0
에피소드=465,아파트수=243, 병원수=273, 기지국수=251, ITS수=273, 수용 가능 인원=48600, 인구수=48412.0, 누적자본=239205676.0, 누적 만족도=100, 누적보상=12085.0
에피소드=466,아파트수=255, 병원수=284, 기지국수=224, ITS수=277, 수용 가능 인원=50900, 인구수=50864.0, 누적자본=254196245.0, 누적 만족도=73.0, 누적보상=-6019.0
에피소드=467,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-121.0, 누적 만족도=100, 누적보상=-20.0
에피소드=468,아파트수=0, 병원수=4, 기지국수=0, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-164.0, 누적 만족도=60, 누적보상=-300.0
에피소드=469,아파트수=228, 병원수=290, 기지국수=248, ITS수=274, 수용 가능 인원=45600, 인구수=45259.0, 누적자본=240252517.0, 누적 만족도=100, 누적보상=-8944.0
에피소드=470,아파트수=0, 병원수=4, 기지국수=0, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-164.0, 누적 만족도=60, 누적보상=-300.0
에피소드=471,아파트수=235, 병원수=314, 기지국수=223, ITS수=268, 수용 가능 인원=46900, 인구수=46793.0, 누적자본=233683001.0, 누적 만족도=91.0, 누적보상=6658.0
에피소드=472,아파트수=266, 병원수=277, 기지국수=250, ITS수=247, 수용 가능 인원=51800, 인구수=51460.0, 누적자본=265683954.0, 누적 만족도=95.0, 누적보상=-12687.0
에피소드=473,아파트수=249, 병원수=314, 기지국수=242, ITS수=235, 수용 가능 인원=49600, 인구수=49418.0, 누적자본=265706644.0, 누적 만족도=96.0, 누적보상=-26052.0
에피소드=474,아파트수=241, 병원수=285, 기지국수=240, ITS수=274, 수용 가능 인원=47800, 인구수=47298.0, 누적자본=236082788.0, 누적 만족도=100, 누적보상=7008.0
에피소드=475,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-117.0, 누적 만족도=100, 누적보상=20.0
에피소드=476,아파트수=282, 병원수=296, 기지국수=215, ITS수=247, 수용 가능 인원=56400, 인구수=56188.0, 누적자본=277508505.0, 누적 만족도=39.0, 누적보상=-62184.0
에피소드=477,아파트수=261, 병원수=311, 기지국수=217, ITS수=251, 수용 가능 인원=52100, 인구수=51510.0, 누적자본=250897826.0, 누적 만족도=64.0, 누적보상=-19881.0
에피소드=478,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-87.0, 누적 만족도=100, 누적보상=100.0
에피소드=479,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-51.0, 누적 만족도=100, 누적보상=-60.0
에피소드=480,아파트수=258, 병원수=261, 기지국수=259, ITS수=262, 수용 가능 인원=51600, 인구수=51238.0, 누적자본=246827056.0, 누적 만족도=100, 누적보상=5674.0
에피소드=481,아파트수=243, 병원수=324, 기지국수=244, ITS수=229, 수용 가능 인원=48600, 인구수=48535.0, 누적자본=236105348.0, 누적 만족도=100, 누적보상=8486.0
에피소드=482,아파트수=0, 병원수=3, 기지국수=0, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-90.0, 누적 만족도=60, 누적보상=-300.0
에피소드=483,아파트수=246, 병원수=290, 기지국수=260, ITS수=244, 수용 가능 인원=49000, 인구수=48532.0, 누적자본=252735053.0, 누적 만족도=100, 누적보상=5191.0
에피소드=484,아파트수=260, 병원수=279, 기지국수=248, ITS수=253, 수용 가능 인원=51800, 인구수=51355.0, 누적자본=257518099.0, 누적 만족도=94.0, 누적보상=3281.0
에피소드=485,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-85.0, 누적 만족도=100, 누적보상=60.0
에피소드=486,아파트수=248, 병원수=267, 기지국수=267, ITS수=258, 수용 가능 인원=49300, 인구수=48956.0, 누적자본=251547411.0, 누적 만족도=100, 누적보상=9662.0
에피소드=487,아파트수=258, 병원수=278, 기지국수=223, ITS수=281, 수용 가능 인원=51600, 인구수=51479.0, 누적자본=261417258.0, 누적 만족도=70.0, 누적보상=-21744.0
에피소드=488,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-81.0, 누적 만족도=100, 누적보상=60.0
에피소드=489,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-34.0, 누적 만족도=100, 누적보상=60.0
에피소드=490,아파트수=256, 병원수=284, 기지국수=224, ITS수=276, 수용 가능 인원=50500, 인구수=50309.0, 누적자본=260637931.0, 누적 만족도=76.0, 누적보상=-40171.0
에피소드=491,아파트수=270, 병원수=268, 기지국수=248, ITS수=254, 수용 가능 인원=53900, 인구수=53647.0, 누적자본=288042577.0, 누적 만족도=84.0, 누적보상=-23317.0
에피소드=492,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-74.0, 누적 만족도=100, 누적보상=20.0
에피소드=493,아파트수=278, 병원수=259, 기지국수=245, ITS수=258, 수용 가능 인원=55600, 인구수=55362.0, 누적자본=280072697.0, 누적 만족도=75.0, 누적보상=-12933.0
에피소드=494,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-19.0, 누적 만족도=100, 누적보상=100.0
에피소드=495,아파트수=263, 병원수=255, 기지국수=242, ITS수=280, 수용 가능 인원=50900, 인구수=50716.0, 누적자본=257497243.0, 누적 만족도=91.0, 누적보상=6797.0
에피소드=496,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-78.0, 누적 만족도=100, 누적보상=100.0
에피소드=497,아파트수=255, 병원수=265, 기지국수=268, ITS수=252, 수용 가능 인원=50800, 인구수=50437.0, 누적자본=249860867.0, 누적 만족도=100, 누적보상=7543.0
에피소드=498,아파트수=0, 병원수=3, 기지국수=0, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-89.0, 누적 만족도=60, 누적보상=-300.0
에피소드=499,아파트수=237, 병원수=283, 기지국수=242, ITS수=278, 수용 가능 인원=47400, 인구수=47097.0, 누적자본=221742418.0, 누적 만족도=100, 누적보상=11916.0
에피소드=500,아파트수=0, 병원수=3, 기지국수=0, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-105.0, 누적 만족도=60, 누적보상=-300.0
에피소드=501,아파트수=254, 병원수=315, 기지국수=221, ITS수=250, 수용 가능 인원=50400, 인구수=50337.0, 누적자본=254051267.0, 누적 만족도=73.0, 누적보상=-37567.0
에피소드=502,아파트수=259, 병원수=281, 기지국수=252, ITS수=248, 수용 가능 인원=51600, 인구수=51350.0, 누적자본=259457716.0, 누적 만족도=97.0, 누적보상=559.0
에피소드=503,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-78.0, 누적 만족도=100, 누적보상=100.0
에피소드=504,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=505,아파트수=269, 병원수=272, 기지국수=255, ITS수=244, 수용 가능 인원=53800, 인구수=53713.0, 누적자본=275695747.0, 누적 만족도=90.0, 누적보상=-17497.0
에피소드=506,아파트수=270, 병원수=260, 기지국수=225, ITS수=285, 수용 가능 인원=53800, 인구수=53466.0, 누적자본=261536063.0, 누적 만족도=63.0, 누적보상=-9697.0
에피소드=507,아파트수=266, 병원수=323, 기지국수=218, ITS수=233, 수용 가능 인원=52900, 인구수=52486.0, 누적자본=258499211.0, 누적 만족도=60.0, 누적보상=-6715.0
에피소드=508,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=509,아파트수=264, 병원수=279, 기지국수=233, ITS수=264, 수용 가능 인원=52100, 인구수=51604.0, 누적자본=251667286.0, 누적 만족도=79.0, 누적보상=-7255.0
에피소드=510,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-77.0, 누적 만족도=100, 누적보상=-20.0
에피소드=511,아파트수=294, 병원수=259, 기지국수=244, ITS수=243, 수용 가능 인원=58300, 인구수=57942.0, 누적자본=297543779.0, 누적 만족도=63.0, 누적보상=-28625.0
에피소드=512,아파트수=294, 병원수=219, 기지국수=255, ITS수=272, 수용 가능 인원=58600, 인구수=58328.0, 누적자본=310206166.0, 누적 만족도=72.0, 누적보상=-29825.0
에피소드=513,아파트수=291, 병원수=244, 기지국수=244, ITS수=261, 수용 가능 인원=57900, 인구수=57369.0, 누적자본=282938545.0, 누적 만족도=66.0, 누적보상=-10239.0
에피소드=514,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-124.0, 누적 만족도=100, 누적보상=60.0
에피소드=515,아파트수=272, 병원수=266, 기지국수=258, ITS수=244, 수용 가능 인원=54300, 인구수=53639.0, 누적자본=279576307.0, 누적 만족도=93.0, 누적보상=14.0
에피소드=516,아파트수=287, 병원수=291, 기지국수=227, ITS수=235, 수용 가능 인원=57300, 인구수=56948.0, 누적자본=288323240.0, 누적 만족도=50.0, 누적보상=-13444.0
에피소드=517,아파트수=263, 병원수=287, 기지국수=258, ITS수=232, 수용 가능 인원=52600, 인구수=52221.0, 누적자본=262350282.0, 누적 만족도=98.0, 누적보상=4410.0
에피소드=518,아파트수=290, 병원수=248, 기지국수=255, ITS수=247, 수용 가능 인원=57900, 인구수=57620.0, 누적자본=293613207.0, 누적 만족도=75.0, 누적보상=-32599.0
에피소드=519,아파트수=289, 병원수=272, 기지국수=247, ITS수=232, 수용 가능 인원=56400, 인구수=56066.0, 누적자본=298110294.0, 누적 만족도=74.0, 누적보상=-23388.0
에피소드=520,아파트수=267, 병원수=292, 기지국수=243, ITS수=238, 수용 가능 인원=53400, 인구수=52794.0, 누적자본=262513339.0, 누적 만족도=84.0, 누적보상=-8647.0
에피소드=521,아파트수=259, 병원수=271, 기지국수=233, ITS수=277, 수용 가능 인원=51600, 인구수=51195.0, 누적자본=267349647.0, 누적 만족도=81.0, 누적보상=-10455.0
에피소드=522,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-28.0, 누적 만족도=100, 누적보상=100.0
에피소드=523,아파트수=0, 병원수=0, 기지국수=3, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=9.0, 누적 만족도=100, 누적보상=100.0
에피소드=524,아파트수=249, 병원수=280, 기지국수=270, ITS수=241, 수용 가능 인원=49700, 인구수=49555.0, 누적자본=255035816.0, 누적 만족도=100, 누적보상=10964.0
에피소드=525,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-58.0, 누적 만족도=100, 누적보상=20.0
에피소드=526,아파트수=273, 병원수=268, 기지국수=273, ITS수=226, 수용 가능 인원=54600, 인구수=54464.0, 누적자본=273279133.0, 누적 만족도=100, 누적보상=3149.0
에피소드=527,아파트수=253, 병원수=276, 기지국수=248, ITS수=263, 수용 가능 인원=50600, 인구수=50230.0, 누적자본=263333246.0, 누적 만족도=98.0, 누적보상=-10012.0
에피소드=528,아파트수=239, 병원수=283, 기지국수=253, ITS수=265, 수용 가능 인원=47700, 인구수=47473.0, 누적자본=230809329.0, 누적 만족도=100, 누적보상=5958.0
에피소드=529,아파트수=232, 병원수=331, 기지국수=246, ITS수=231, 수용 가능 인원=46400, 인구수=46214.0, 누적자본=230013224.0, 누적 만족도=100, 누적보상=9052.0
에피소드=530,아파트수=305, 병원수=286, 기지국수=209, ITS수=240, 수용 가능 인원=60700, 인구수=60652.0, 누적자본=300483846.0, 누적 만족도=10.0, 누적보상=-64762.0
에피소드=531,아파트수=256, 병원수=286, 기지국수=259, ITS수=239, 수용 가능 인원=51100, 인구수=50930.0, 누적자본=252735184.0, 누적 만족도=100, 누적보상=11121.0
에피소드=532,아파트수=242, 병원수=266, 기지국수=296, ITS수=236, 수용 가능 인원=47900, 인구수=47660.0, 누적자본=248197964.0, 누적 만족도=100, 누적보상=11568.0
에피소드=533,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-53.0, 누적 만족도=100, 누적보상=60.0
에피소드=534,아파트수=248, 병원수=282, 기지국수=277, ITS수=233, 수용 가능 인원=49500, 인구수=49013.0, 누적자본=266395846.0, 누적 만족도=100, 누적보상=-31231.0
에피소드=535,아파트수=282, 병원수=266, 기지국수=251, ITS수=241, 수용 가능 인원=56200, 인구수=55955.0, 누적자본=271100012.0, 누적 만족도=78.0, 누적보상=-22321.0
에피소드=536,아파트수=288, 병원수=264, 기지국수=287, ITS수=201, 수용 가능 인원=56900, 인구수=56761.0, 누적자본=296714217.0, 누적 만족도=100, 누적보상=-9620.0
에피소드=537,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-52.0, 누적 만족도=100, 누적보상=60.0
에피소드=538,아파트수=235, 병원수=263, 기지국수=286, ITS수=256, 수용 가능 인원=47000, 인구수=46416.0, 누적자본=236315912.0, 누적 만족도=100, 누적보상=10852.0
에피소드=539,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-41.0, 누적 만족도=100, 누적보상=-20.0
에피소드=540,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-19.0, 누적 만족도=100, 누적보상=100.0
에피소드=541,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-53.0, 누적 만족도=100, 누적보상=60.0
에피소드=542,아파트수=263, 병원수=291, 기지국수=250, ITS수=236, 수용 가능 인원=52600, 인구수=52347.0, 누적자본=268961251.0, 누적 만족도=91.0, 누적보상=-6826.0
에피소드=543,아파트수=265, 병원수=283, 기지국수=236, ITS수=256, 수용 가능 인원=52800, 인구수=52675.0, 누적자본=271721286.0, 누적 만족도=77.0, 누적보상=-30776.0
에피소드=544,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-27.0, 누적 만족도=100, 누적보상=60.0
에피소드=545,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=60.0
에피소드=546,아파트수=244, 병원수=270, 기지국수=242, ITS수=284, 수용 가능 인원=48700, 인구수=48457.0, 누적자본=242158642.0, 누적 만족도=100.0, 누적보상=10724.0
에피소드=547,아파트수=254, 병원수=278, 기지국수=247, ITS수=261, 수용 가능 인원=50800, 인구수=50595.0, 누적자본=262450188.0, 누적 만족도=96.0, 누적보상=-11495.0
에피소드=548,아파트수=295, 병원수=273, 기지국수=241, ITS수=231, 수용 가능 인원=59000, 인구수=58710.0, 누적자본=284346462.0, 누적 만족도=57.0, 누적보상=-19876.0
에피소드=549,아파트수=0, 병원수=4, 기지국수=0, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-164.0, 누적 만족도=60, 누적보상=-300.0
에피소드=550,아파트수=283, 병원수=278, 기지국수=253, ITS수=226, 수용 가능 인원=55800, 인구수=55704.0, 누적자본=282483524.0, 누적 만족도=80.0, 누적보상=-2823.0
에피소드=551,아파트수=260, 병원수=301, 기지국수=253, ITS수=226, 수용 가능 인원=51900, 인구수=51297.0, 누적자본=250162706.0, 누적 만족도=98.0, 누적보상=4554.0
에피소드=552,아파트수=242, 병원수=312, 기지국수=264, ITS수=222, 수용 가능 인원=48200, 인구수=48115.0, 누적자본=237538552.0, 누적 만족도=100, 누적보상=11906.0
에피소드=553,아파트수=0, 병원수=2, 기지국수=0, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=-60.0, 누적 만족도=60, 누적보상=-300.0
에피소드=554,아파트수=246, 병원수=263, 기지국수=275, ITS수=256, 수용 가능 인원=48900, 인구수=48677.0, 누적자본=232878640.0, 누적 만족도=100, 누적보상=8025.0
에피소드=555,아파트수=264, 병원수=261, 기지국수=259, ITS수=256, 수용 가능 인원=51900, 인구수=51604.0, 누적자본=284695464.0, 누적 만족도=100, 누적보상=-18023.0
에피소드=556,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-125.0, 누적 만족도=100, 누적보상=100.0
에피소드=557,아파트수=0, 병원수=3, 기지국수=0, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-90.0, 누적 만족도=60, 누적보상=-300.0
에피소드=558,아파트수=269, 병원수=289, 기지국수=241, ITS수=241, 수용 가능 인원=53200, 인구수=52908.0, 누적자본=269024869.0, 누적 만족도=81.0, 누적보상=-18121.0
에피소드=559,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=560,아파트수=0, 병원수=4, 기지국수=0, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-164.0, 누적 만족도=60, 누적보상=-300.0
에피소드=561,아파트수=266, 병원수=267, 기지국수=252, ITS수=255, 수용 가능 인원=53100, 인구수=52813.0, 누적자본=272532293.0, 누적 만족도=91.0, 누적보상=-43601.0
에피소드=562,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-38.0, 누적 만족도=100, 누적보상=60.0
에피소드=563,아파트수=287, 병원수=293, 기지국수=210, ITS수=250, 수용 가능 인원=57300, 인구수=57105.0, 누적자본=288819615.0, 누적 만족도=29.0, 누적보상=-75666.0
에피소드=564,아파트수=0, 병원수=4, 기지국수=0, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-164.0, 누적 만족도=60, 누적보상=-300.0
에피소드=565,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-89.0, 누적 만족도=100, 누적보상=100.0
에피소드=566,아파트수=279, 병원수=284, 기지국수=266, ITS수=211, 수용 가능 인원=55700, 인구수=55458.0, 누적자본=278336847.0, 누적 만족도=92.0, 누적보상=6562.0
에피소드=567,아파트수=264, 병원수=275, 기지국수=265, ITS수=236, 수용 가능 인원=52800, 인구수=52520.0, 누적자본=273883228.0, 누적 만족도=100, 누적보상=-11024.0
에피소드=568,아파트수=241, 병원수=291, 기지국수=237, ITS수=271, 수용 가능 인원=48200, 인구수=47440.0, 누적자본=232785092.0, 누적 만족도=100, 누적보상=1447.0
에피소드=569,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-124.0, 누적 만족도=100, 누적보상=60.0
에피소드=570,아파트수=294, 병원수=250, 기지국수=253, ITS수=243, 수용 가능 인원=58500, 인구수=57859.0, 누적자본=319361104.0, 누적 만족도=72.0, 누적보상=-50625.0
에피소드=571,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=572,아파트수=299, 병원수=253, 기지국수=226, ITS수=262, 수용 가능 인원=59800, 인구수=59594.0, 누적자본=306719723.0, 누적 만족도=37.0, 누적보상=-49196.0
에피소드=573,아파트수=264, 병원수=281, 기지국수=234, ITS수=261, 수용 가능 인원=52800, 인구수=52646.0, 누적자본=258814317.0, 누적 만족도=76.0, 누적보상=-31179.0
에피소드=574,아파트수=253, 병원수=299, 기지국수=218, ITS수=270, 수용 가능 인원=50600, 인구수=50377.0, 누적자본=258269023.0, 누적 만족도=70.0, 누적보상=-23892.0
에피소드=575,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-117.0, 누적 만족도=100, 누적보상=20.0
에피소드=576,아파트수=0, 병원수=2, 기지국수=0, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-20.0, 누적 만족도=60, 누적보상=-300.0
에피소드=577,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-117.0, 누적 만족도=100, 누적보상=20.0
에피소드=578,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-38.0, 누적 만족도=100, 누적보상=60.0
에피소드=579,아파트수=281, 병원수=281, 기지국수=237, ITS수=241, 수용 가능 인원=56200, 인구수=55824.0, 누적자본=282073587.0, 누적 만족도=65.0, 누적보상=-28749.0
에피소드=580,아파트수=295, 병원수=266, 기지국수=203, ITS수=276, 수용 가능 인원=58900, 인구수=58573.0, 누적자본=292601650.0, 누적 만족도=12.0, 누적보상=-62123.0
에피소드=581,아파트수=294, 병원수=251, 기지국수=239, ITS수=256, 수용 가능 인원=57400, 인구수=57144.0, 누적자본=307984495.0, 누적 만족도=62.0, 누적보상=-87396.0
에피소드=582,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=-60.0
에피소드=583,아파트수=289, 병원수=245, 기지국수=240, ITS수=266, 수용 가능 인원=57800, 인구수=57462.0, 누적자본=277793356.0, 누적 만족도=61.0, 누적보상=-9488.0
에피소드=584,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-101.0, 누적 만족도=100, 누적보상=60.0
에피소드=585,아파트수=295, 병원수=245, 기지국수=239, ITS수=261, 수용 가능 인원=58500, 인구수=58139.0, 누적자본=288726086.0, 누적 만족도=58.0, 누적보상=-20935.0
에피소드=586,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-70.0, 누적 만족도=100, 누적보상=100.0
에피소드=587,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=588,아파트수=0, 병원수=4, 기지국수=0, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-164.0, 누적 만족도=60, 누적보상=-300.0
에피소드=589,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-121.0, 누적 만족도=100, 누적보상=-20.0
에피소드=590,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-53.0, 누적 만족도=100, 누적보상=20.0
에피소드=591,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-62.0, 누적 만족도=100, 누적보상=60.0
에피소드=592,아파트수=276, 병원수=284, 기지국수=261, ITS수=219, 수용 가능 인원=54900, 인구수=54646.0, 누적자본=286700114.0, 누적 만족도=91.0, 누적보상=-7832.0
에피소드=593,아파트수=276, 병원수=286, 기지국수=207, ITS수=271, 수용 가능 인원=55100, 인구수=55008.0, 누적자본=274872840.0, 누적 만족도=35.0, 누적보상=-53742.0
에피소드=594,아파트수=270, 병원수=266, 기지국수=257, ITS수=247, 수용 가능 인원=54000, 인구수=53821.0, 누적자본=288146723.0, 누적 만족도=91.0, 누적보상=-39074.0
에피소드=595,아파트수=290, 병원수=278, 기지국수=234, ITS수=238, 수용 가능 인원=56900, 인구수=56225.0, 누적자본=280468670.0, 누적 만족도=61.0, 누적보상=-33583.0
에피소드=596,아파트수=285, 병원수=248, 기지국수=248, ITS수=259, 수용 가능 인원=57000, 인구수=56942.0, 누적자본=312492258.0, 누적 만족도=71.0, 누적보상=-54080.0
에피소드=597,아파트수=264, 병원수=265, 기지국수=244, ITS수=267, 수용 가능 인원=52700, 인구수=52348.0, 누적자본=277850327.0, 누적 만족도=86.0, 누적보상=-44662.0
에피소드=598,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-42.0, 누적 만족도=100, 누적보상=60.0
에피소드=599,아파트수=239, 병원수=266, 기지국수=261, ITS수=274, 수용 가능 인원=47800, 인구수=47737.0, 누적자본=230528749.0, 누적 만족도=100, 누적보상=-10808.0
에피소드=600,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-15.0, 누적 만족도=100, 누적보상=100.0
에피소드=601,아파트수=297, 병원수=229, 기지국수=237, ITS수=277, 수용 가능 인원=59200, 인구수=59018.0, 누적자본=305880228.0, 누적 만족도=52.0, 누적보상=-38216.0
에피소드=602,아파트수=292, 병원수=291, 기지국수=206, ITS수=251, 수용 가능 인원=58400, 인구수=58147.0, 누적자본=294342109.0, 누적 만족도=18.0, 누적보상=-72293.0
에피소드=603,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-46.0, 누적 만족도=100, 누적보상=100.0
에피소드=604,아파트수=0, 병원수=0, 기지국수=4, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=5.0, 누적 만족도=100, 누적보상=60.0
에피소드=605,아파트수=268, 병원수=256, 기지국수=257, ITS수=259, 수용 가능 인원=53600, 인구수=53435.0, 누적자본=271094652.0, 누적 만족도=93.0, 누적보상=8707.0
